time,xrayimage_id,xrayimage_name,trg,power,TED,TEP_low,TEP_high,TEP
0.00633,316,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0317.tif,0,1.808,1.63,0.047,0.055,1780.296895
0.006335,316,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0317.tif,0.001,1.808,1.63,0.047,0.058,1822.375882
0.00634,317,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0318.tif,-0.001,1.801,1.661,0.048,0.058,1798.352885
0.006345,317,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0318.tif,-0.002,1.79,1.629,0.047,0.055,1801.54192
0.00635,317,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0318.tif,0,1.781,1.639,0.048,0.059,1879.265394
0.006355,317,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0318.tif,0,1.779,1.681,0.048,0.056,1858.373434
0.00636,318,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0319.tif,0,1.779,1.646,0.05,0.057,1858.373434
0.006365,318,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0319.tif,-0.002,1.777,1.636,0.046,0.057,1842.106783
0.00637,318,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0319.tif,-0.001,1.78,1.633,0.047,0.055,1838.917748
0.006375,318,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0319.tif,0,1.79,1.649,0.047,0.059,1761.194274
0.00638,319,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0320.tif,-0.002,1.804,1.643,0.047,0.055,1778.885145
0.006385,319,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0320.tif,-0.002,1.812,1.618,0.047,0.058,1738.345096
0.00639,319,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0320.tif,-0.001,1.814,1.608,0.047,0.057,1799.812927
0.006395,319,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0320.tif,-0.001,1.815,1.6,0.045,0.055,1806.120275
0.0064,320,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0321.tif,0,1.811,1.597,0.047,0.055,1789.823337
0.006405,320,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0321.tif,0,1.805,1.63,0.049,0.057,1775.377544
0.00641,320,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0321.tif,0.001,1.794,1.616,0.046,0.058,1760.979303
0.006415,320,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0321.tif,0,1.786,1.647,0.047,0.058,1720.439254
0.00642,321,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0322.tif,0,1.777,1.618,0.045,0.056,1655.818139
0.006425,321,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0322.tif,-0.001,1.773,1.608,0.045,0.055,1647.123541
0.00643,321,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0322.tif,0,1.773,1.595,0.044,0.055,1647.123541
0.006435,321,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0322.tif,0.001,1.775,1.621,0.047,0.06,1658.116693
0.00644,322,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0323.tif,0,1.784,1.664,0.047,0.058,1650.272828
0.006445,322,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0323.tif,0,1.794,1.614,0.044,0.054,1653.648305
0.00645,322,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0323.tif,0,1.805,1.6,0.047,0.058,1668.709989
0.006455,322,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0323.tif,0.001,1.807,1.64,0.045,0.056,1904.30157
0.00646,323,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0324.tif,-0.002,1.804,1.643,0.044,0.055,1951.435741
0.006465,323,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0324.tif,-0.002,1.801,1.623,0.054,0.056,1999.819655
0.00647,323,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0324.tif,-0.001,1.802,1.618,0.048,0.056,2020.819824
0.006475,323,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0324.tif,-0.001,1.795,1.621,0.047,0.055,2020.819824
0.00648,324,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0325.tif,0.001,1.783,1.622,0.047,0.057,1833.612157
0.006485,324,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0325.tif,0.001,1.777,1.661,0.044,0.055,1830.423123
0.00649,324,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0325.tif,-0.002,1.773,1.653,0.047,0.055,1772.109356
0.006495,324,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0325.tif,-0.001,1.775,1.646,0.047,0.055,1784.869293
0.0065,325,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0326.tif,0,1.78,1.63,0.044,0.055,1818.658437
0.006505,325,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0326.tif,-0.002,1.786,1.668,0.046,0.055,1760.344671
0.00651,325,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0326.tif,-0.002,1.795,1.678,0.045,0.054,1739.166487
0.006515,325,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0326.tif,0,1.805,1.661,0.044,0.055,1779.576667
0.00652,326,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0327.tif,-0.001,1.809,1.637,0.046,0.055,1742.441084
0.006525,326,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0327.tif,0,1.811,1.644,0.047,0.056,1718.581792
0.00653,326,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0327.tif,0.001,1.808,1.661,0.044,0.055,1742.957439
0.006535,326,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0327.tif,0,1.807,1.637,0.047,0.058,1705.821855
0.00654,327,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0328.tif,0,1.807,1.628,0.047,0.057,1705.821855
0.006545,327,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0328.tif,0.001,1.794,1.678,0.044,0.055,1764.135622
0.00655,327,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0328.tif,0,1.788,1.663,0.047,0.056,1768.574399
0.006555,327,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0328.tif,0,1.783,1.65,0.047,0.055,1784.608933
0.00656,328,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0329.tif,-0.002,1.783,1.699,0.044,0.054,1839.660495
0.006565,328,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0329.tif,-0.002,1.786,1.646,0.047,0.056,1817.024033
0.00657,328,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0329.tif,0.001,1.783,1.643,0.046,0.054,1795.84585
0.006575,328,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0329.tif,-0.002,1.793,1.67,0.045,0.055,1756.720543
0.00658,329,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0330.tif,0,1.805,1.675,0.046,0.055,1716.310363
0.006585,329,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0330.tif,0,1.807,1.689,0.044,0.057,1682.367467
0.00659,329,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0330.tif,-0.002,1.804,1.672,0.044,0.055,1682.367467
0.006595,329,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0330.tif,0,1.804,1.64,0.046,0.056,1648.607361
0.0066,330,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0331.tif,-0.001,1.798,1.684,0.045,0.055,1710.499622
0.006605,330,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0331.tif,-0.002,1.793,1.686,0.045,0.056,1713.875099
0.00661,330,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0331.tif,-0.002,1.788,1.66,0.046,0.055,1793.990113
0.006615,330,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0331.tif,0,1.77,1.692,0.045,0.056,1834.530162
0.00662,331,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0332.tif,-0.002,1.772,1.684,0.047,0.053,1889.468451
0.006625,331,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0332.tif,-0.001,1.772,1.665,0.047,0.055,1910.646635
0.00663,331,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0332.tif,-0.002,1.775,1.707,0.047,0.055,1958.984782
0.006635,331,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0332.tif,-0.002,1.78,1.709,0.047,0.055,1864.445877
0.00664,332,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0333.tif,0.001,1.786,1.649,0.045,0.053,1823.905828
0.006645,332,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0333.tif,0,1.798,1.642,0.046,0.057,1779.960691
0.00665,332,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0333.tif,0,1.805,1.681,0.045,0.055,1725.022401
0.006655,332,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0333.tif,0,1.811,1.672,0.044,0.054,1707.097922
0.00666,333,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0334.tif,0,1.807,1.678,0.045,0.056,1730.781595
0.006665,333,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0334.tif,0,1.809,1.693,0.045,0.054,1768.059439
0.00667,333,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0334.tif,0,1.805,1.672,0.044,0.053,1753.690809
0.006675,333,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0334.tif,-0.002,1.795,1.653,0.046,0.054,1764.683962
0.00668,334,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0335.tif,0,1.787,1.685,0.044,0.055,1748.668536
0.006685,334,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0335.tif,0,1.777,1.661,0.044,0.054,1752.089231
0.00669,334,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0335.tif,-0.001,1.775,1.665,0.045,0.055,1711.406298
0.006695,334,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0335.tif,-0.002,1.777,1.699,0.045,0.054,1748.541882
0.0067,335,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0336.tif,-0.002,1.777,1.726,0.044,0.054,1771.308835
0.006705,335,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0336.tif,-0.002,1.783,1.682,0.046,0.055,1740.558246
0.00671,335,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0336.tif,-0.002,1.795,1.664,0.046,0.055,1706.769102
0.006715,335,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0336.tif,-0.001,1.805,1.644,0.044,0.056,1692.400472
0.00672,336,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0337.tif,0,1.814,1.63,0.044,0.055,1655.264888
0.006725,336,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0337.tif,-0.002,1.812,1.623,0.044,0.055,1693.344423
0.00673,336,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0337.tif,0,1.814,1.63,0.044,0.055,1706.321293
0.006735,336,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0337.tif,-0.001,1.805,1.622,0.046,0.053,1693.344423
0.00674,337,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0338.tif,-0.001,1.805,1.657,0.044,0.055,1723.712872
0.006745,337,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0338.tif,0.001,1.783,1.642,0.044,0.056,1741.48659
0.00675,337,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0338.tif,-0.002,1.776,1.647,0.044,0.053,1750.924828
0.006755,337,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0338.tif,-0.002,1.77,1.653,0.045,0.055,1750.924828
0.00676,338,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0339.tif,0,1.77,1.66,0.049,0.056,1750.924828
0.006765,338,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0339.tif,0.001,1.773,1.654,0.044,0.055,1778.870145
0.00677,338,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0339.tif,0,1.779,1.653,0.044,0.056,1748.119556
0.006775,338,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0339.tif,0,1.784,1.649,0.047,0.055,1764.689882
0.00678,339,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0340.tif,-0.001,1.797,1.646,0.044,0.056,1816.403506
0.006785,339,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0340.tif,-0.002,1.802,1.657,0.047,0.053,1840.271513
0.00679,339,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0340.tif,0.001,1.805,1.682,0.045,0.053,1799.731464
0.006795,339,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0340.tif,-0.001,1.801,1.628,0.043,0.053,1812.708335
0.0068,340,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0341.tif,-0.002,1.8,1.628,0.045,0.055,1748.620237
0.006805,340,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0341.tif,-0.002,1.797,1.608,0.044,0.055,1672.149936
0.00681,340,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0341.tif,0.001,1.79,1.601,0.046,0.055,1762.482482
0.006815,340,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0341.tif,-0.001,1.776,1.614,0.044,0.057,1829.362119
0.00682,341,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0342.tif,0,1.775,1.639,0.047,0.053,1829.362119
0.006825,341,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0342.tif,-0.001,1.776,1.621,0.049,0.056,1847.278097
0.00683,341,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0342.tif,-0.001,1.777,1.615,0.044,0.055,1940.564987
0.006835,341,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0342.tif,-0.002,1.783,1.643,0.046,0.054,1917.778204
0.00684,342,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0343.tif,0,1.791,1.636,0.044,0.051,1914.706922
0.006845,342,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0343.tif,-0.001,1.801,1.661,0.047,0.054,1911.263226
0.00685,342,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0343.tif,-0.002,1.809,1.654,0.048,0.055,1867.102799
0.006855,342,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0343.tif,-0.001,1.811,1.623,0.043,0.054,1828.941036
0.00686,343,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0344.tif,-0.001,1.809,1.616,0.043,0.053,1734.126892
0.006865,343,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0344.tif,-0.001,1.809,1.608,0.044,0.053,1652.544818
0.00687,343,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0344.tif,0,1.805,1.591,0.043,0.055,1686.356963
0.006875,343,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0344.tif,-0.002,1.798,1.587,0.044,0.055,1693.239546
0.00688,344,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0345.tif,-0.001,1.781,1.573,0.044,0.053,1673.762232
0.006885,344,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0345.tif,0.001,1.777,1.572,0.045,0.055,1704.508109
0.00689,344,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0345.tif,-0.001,1.779,1.563,0.043,0.053,1731.379082
0.006895,344,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0345.tif,0,1.783,1.577,0.044,0.054,1701.010633
0.0069,345,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0346.tif,-0.002,1.784,1.58,0.043,0.052,1670.260044
0.006905,345,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0346.tif,0,1.788,1.563,0.044,0.055,1659.368908
0.00691,345,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0346.tif,0.001,1.8,1.579,0.044,0.056,1682.135862
0.006915,345,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0346.tif,-0.002,1.808,1.611,0.044,0.055,1713.578655
0.00692,346,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0347.tif,0.001,1.809,1.636,0.046,0.055,1678.079294
0.006925,346,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0347.tif,-0.002,1.809,1.628,0.047,0.055,1721.424615
0.00693,346,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0347.tif,0,1.807,1.67,0.044,0.058,1884.014387
0.006935,346,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0347.tif,0.001,1.798,1.622,0.044,0.053,1884.014387
0.00694,347,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0348.tif,-0.001,1.793,1.647,0.049,0.053,1800.943943
0.006945,347,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0348.tif,-0.002,1.78,1.66,0.046,0.055,1876.853484
0.00695,347,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0348.tif,0.001,1.772,1.681,0.044,0.057,1814.964802
0.006955,347,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0348.tif,-0.002,1.77,1.664,0.047,0.056,1666.743659
0.00696,348,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0349.tif,-0.002,1.77,1.692,0.042,0.055,1643.976706
0.006965,348,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0349.tif,-0.002,1.773,1.692,0.044,0.054,1699.101832
0.00697,348,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0349.tif,-0.002,1.777,1.668,0.044,0.054,1679.800319
0.006975,348,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0349.tif,-0.001,1.787,1.66,0.044,0.053,1729.09427
0.00698,349,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0350.tif,0.001,1.8,1.643,0.046,0.056,1745.094089
0.006985,349,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0350.tif,0,1.808,1.661,0.045,0.055,2074.41978
0.00699,349,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0350.tif,0.001,1.807,1.684,0.044,0.053,2102.365097
0.006995,349,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0350.tif,0.001,1.804,1.674,0.055,0.055,2099.030148
0.007,350,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0351.tif,-0.002,1.804,1.649,0.047,0.055,2139.570197
0.007005,350,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0351.tif,-0.001,1.8,1.664,0.045,0.055,2126.975466
0.00701,350,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0351.tif,0,1.791,1.663,0.047,0.055,1813.649595
0.007015,350,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0351.tif,0.001,1.779,1.646,0.045,0.055,1813.649595
0.00702,351,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0352.tif,0.001,1.772,1.661,0.044,0.053,1792.721813
0.007025,351,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0352.tif,-0.002,1.773,1.656,0.047,0.055,1861.653387
0.00703,351,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0352.tif,0,1.777,1.685,0.047,0.059,1867.173743
0.007035,351,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0352.tif,0,1.781,1.674,0.047,0.052,1891.856857
0.00704,352,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0353.tif,0,1.79,1.727,0.042,0.051,1881.840355
0.007045,352,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0353.tif,0,1.801,1.684,0.046,0.054,1884.994419
0.00705,352,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0353.tif,-0.002,1.811,1.66,0.044,0.052,1775.522797
0.007055,352,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0353.tif,0.001,1.808,1.644,0.044,0.055,1786.017866
0.00706,353,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0354.tif,0,1.811,1.635,0.045,0.055,1786.017866
0.007065,353,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0354.tif,-0.002,1.812,1.665,0.045,0.054,1748.611736
0.00707,353,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0354.tif,0,1.808,1.637,0.046,0.054,1806.925503
0.007075,353,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0354.tif,-0.001,1.8,1.642,0.043,0.053,1806.925503
0.00708,354,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0355.tif,-0.001,1.786,1.7,0.047,0.055,1766.178622
0.007085,354,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0355.tif,0.001,1.779,1.657,0.045,0.055,1741.495509
0.00709,354,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0355.tif,-0.002,1.776,1.65,0.042,0.053,1788.91814
0.007095,354,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0355.tif,-0.001,1.779,1.642,0.044,0.053,1788.91814
0.0071,355,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0356.tif,-0.001,1.781,1.636,0.047,0.055,1785.513052
0.007105,355,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0356.tif,-0.001,1.78,1.653,0.047,0.055,1887.327959
0.00711,355,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0356.tif,0,1.793,1.647,0.044,0.054,1887.327959
0.007115,355,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0356.tif,-0.001,1.802,1.684,0.045,0.051,1852.308268
0.00712,356,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0357.tif,-0.002,1.802,1.665,0.044,0.053,1793.994501
0.007125,356,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0357.tif,-0.001,1.801,1.726,0.042,0.051,1858.062769
0.00713,356,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0357.tif,0,1.801,1.73,0.044,0.055,1800.341182
0.007135,356,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0357.tif,-0.002,1.797,1.693,0.047,0.054,1821.686357
0.00714,357,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0358.tif,0,1.795,1.677,0.046,0.055,1835.527865
0.007145,357,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0358.tif,-0.001,1.783,1.64,0.045,0.053,1835.527865
0.00715,357,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0358.tif,0,1.776,1.626,0.046,0.055,1774.864685
0.007155,357,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0358.tif,0.001,1.772,1.614,0.044,0.055,1768.097551
0.00716,358,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0359.tif,0.001,1.775,1.618,0.045,0.055,1746.752376
0.007165,358,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0359.tif,0.001,1.777,1.629,0.044,0.053,1739.985242
0.00717,358,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0359.tif,-0.002,1.783,1.658,0.044,0.053,1770.353691
0.007175,358,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0359.tif,-0.001,1.793,1.64,0.044,0.053,1782.948422
0.00718,359,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0360.tif,0,1.802,1.64,0.044,0.053,1789.715557
0.007185,359,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0360.tif,0,1.809,1.639,0.044,0.053,1789.715557
0.00719,359,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0360.tif,0,1.809,1.663,0.046,0.055,1789.715557
0.007195,359,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0360.tif,-0.002,1.811,1.664,0.044,0.053,1739.503296
0.0072,360,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0361.tif,-0.001,1.805,1.661,0.044,0.053,1720.025983
0.007205,360,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0361.tif,-0.001,1.801,1.689,0.042,0.054,1666.513152
0.00721,360,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0361.tif,0,1.791,1.67,0.043,0.053,1636.144703
0.007215,360,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0361.tif,-0.001,1.779,1.67,0.043,0.055,1605.776254
0.00722,361,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0362.tif,-0.002,1.776,1.65,0.044,0.055,1648.91414
0.007225,361,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0362.tif,0.001,1.776,1.644,0.044,0.055,1671.812148
0.00723,361,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0362.tif,-0.001,1.779,1.647,0.042,0.051,1728.599575
0.007235,361,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0362.tif,-0.001,1.784,1.618,0.045,0.054,1728.599575
0.00724,362,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0363.tif,0.001,1.794,1.643,0.047,0.056,1721.641838
0.007245,362,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0363.tif,-0.001,1.804,1.681,0.044,0.055,1732.136908
0.00725,362,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0363.tif,-0.001,1.811,1.647,0.042,0.053,2172.126528
0.007255,362,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0363.tif,-0.001,1.809,1.643,0.045,0.054,2183.429972
0.00726,363,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0364.tif,0.001,1.805,1.616,0.056,0.053,2217.219117
0.007265,363,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0364.tif,-0.002,1.801,1.63,0.045,0.053,2224.176854
0.00727,363,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0364.tif,-0.001,1.797,1.681,0.045,0.054,2291.61139
0.007275,363,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0364.tif,-0.002,1.79,1.644,0.044,0.055,1848.201075
0.00728,364,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0365.tif,0,1.776,1.671,0.047,0.053,1891.344621
0.007285,364,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0365.tif,-0.001,1.77,1.639,0.044,0.053,1926.085689
0.00729,364,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0365.tif,0,1.773,1.628,0.045,0.051,1984.399456
0.007295,364,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0365.tif,0,1.776,1.636,0.044,0.051,1883.175775
0.0073,365,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0366.tif,-0.001,1.775,1.64,0.047,0.055,1852.807326
0.007305,365,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0366.tif,-0.002,1.786,1.644,0.044,0.055,1757.950155
0.00731,365,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0366.tif,-0.002,1.801,1.665,0.044,0.055,1726.555526
0.007315,365,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0366.tif,0,1.811,1.647,0.044,0.055,1708.65194
0.00732,366,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0367.tif,0.001,1.812,1.635,0.046,0.055,1766.965706
0.007325,366,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0367.tif,0.001,1.812,1.664,0.047,0.056,1818.679331
0.00733,366,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0367.tif,0.001,1.808,1.742,0.047,0.055,1795.300768
0.007335,366,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0367.tif,-0.001,1.805,1.696,0.045,0.053,1775.938903
0.00734,367,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0368.tif,-0.002,1.798,1.671,0.041,0.053,1719.151476
0.007345,367,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0368.tif,-0.001,1.781,1.685,0.045,0.055,1660.837709
0.00735,367,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0368.tif,0,1.777,1.649,0.043,0.055,1660.837709
