time,xrayimage_id,xrayimage_name,trg,power,TED,TEP_low,TEP_high,TEP
0.003695,184,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0185.tif,0.0,1.787,1.731,0.046,0.055,1811.8332772478439
0.0037,185,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0186.tif,0.0,1.804,1.713,0.046,0.055,1794.0595590711014
0.003705,185,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0186.tif,-0.001,1.811,1.728,0.044,0.053,1742.4305683240723
0.00371,185,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0186.tif,-0.002,1.808,1.675,0.044,0.055,1946.0219882152255
0.003715,185,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0186.tif,-0.001,1.809,1.681,0.046,0.057,2010.110085681948
0.00372,186,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0187.tif,-0.001,1.801,1.709,0.051,0.053,2031.4552605887839
0.003725,186,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0187.tif,0.0,1.798,1.681,0.047,0.053,2049.228978765526
0.00373,186,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0187.tif,-0.001,1.793,1.696,0.045,0.053,2094.2578269064497
0.003735,186,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0187.tif,-0.001,1.781,1.668,0.045,0.055,1890.666407015297
0.00374,187,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0188.tif,0.0,1.775,1.681,0.045,0.053,1847.7564928091422
0.003745,187,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0188.tif,-0.002,1.775,1.686,0.046,0.055,1836.4530487102952
0.00375,187,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0188.tif,-0.001,1.776,1.714,0.047,0.055,1919.9030115536775
0.003755,187,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0188.tif,0.0,1.781,1.741,0.047,0.056,1923.2409498276859
0.00376,188,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0189.tif,0.001,1.784,1.712,0.047,0.053,1861.3486892434528
0.003765,188,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0189.tif,-0.001,1.798,1.742,0.046,0.054,1803.0349224294828
0.00377,188,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0189.tif,0.001,1.805,1.72,0.044,0.057,1863.8484233405902
0.003775,188,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0189.tif,0.001,1.812,1.686,0.044,0.055,1820.9385091344352
0.00378,189,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0190.tif,0.0,1.812,1.682,0.047,0.053,1769.2624239884742
0.003785,189,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0190.tif,0.0,1.804,1.661,0.047,0.055,1824.3875503203344
0.00379,189,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0190.tif,-0.001,1.8,1.688,0.045,0.056,1858.176694704125
0.003795,189,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0190.tif,0.0,1.795,1.712,0.044,0.053,1832.1681312827081
0.0038,190,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0191.tif,-0.001,1.779,1.693,0.045,0.054,1804.2228137697668
0.003805,190,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0191.tif,0.0,1.775,1.727,0.046,0.053,1831.2157857348836
0.00381,190,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0191.tif,0.001,1.775,1.728,0.044,0.053,1831.2157857348836
0.003815,190,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0191.tif,-0.002,1.77,1.686,0.044,0.053,1827.7950906521214
0.00382,191,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0192.tif,-0.001,1.776,1.698,0.044,0.053,1759.918841039266
0.003825,191,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0192.tif,-0.001,1.779,1.653,0.044,0.053,1759.9188410392665
0.00383,191,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0192.tif,0.001,1.79,1.625,0.042,0.052,1798.080603960028
0.003835,191,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0192.tif,0.0,1.801,1.642,0.044,0.053,1798.080603960028
0.00384,192,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0193.tif,0.0,1.805,1.727,0.044,0.051,1836.2423668807896
0.003845,192,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0193.tif,-0.002,1.805,1.714,0.044,0.053,1859.271948195966
0.00385,192,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0193.tif,-0.002,1.801,1.719,0.044,0.051,1846.6772170716795
0.003855,192,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0193.tif,0.001,1.797,1.699,0.044,0.053,1853.3621224485971
0.00386,193,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0194.tif,-0.002,1.795,1.752,0.045,0.055,1924.217354167693
0.003865,193,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0194.tif,0.0,1.781,1.702,0.046,0.053,1848.72940488802
0.00387,193,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0194.tif,-0.002,1.773,1.733,0.047,0.053,1818.3609555869916
0.003875,193,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0194.tif,0.0,1.77,1.734,0.042,0.053,1852.3008616181135
0.00388,194,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0195.tif,0.001,1.776,1.741,0.044,0.055,1807.4541933204346
0.003885,194,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0195.tif,-0.001,1.776,1.726,0.045,0.053,1754.5277773237067
0.00389,194,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0195.tif,-0.002,1.777,1.724,0.044,0.053,1761.4855143815898
0.003895,194,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0195.tif,0.0,1.793,1.728,0.044,0.052,2003.861866817726
0.0039,195,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0196.tif,0.001,1.797,1.716,0.044,0.055,2027.363360208569
0.003905,195,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0196.tif,0.0,1.805,1.744,0.052,0.054,2021.3705571822243
0.00391,195,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0196.tif,0.0,1.808,1.735,0.046,0.053,1973.0732921588274
0.003915,195,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0196.tif,0.0,1.807,1.7,0.047,0.057,2013.4834722678447
0.00392,196,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0197.tif,-0.002,1.805,1.745,0.044,0.055,1829.4208866456786
0.003925,196,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0197.tif,-0.002,1.804,1.698,0.047,0.056,1812.5195358609406
0.00393,196,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0197.tif,0.001,1.794,1.71,0.047,0.055,1818.5123388872853
0.003935,196,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0197.tif,-0.002,1.78,1.713,0.047,0.055,1786.992106024302
0.00394,197,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0198.tif,-0.002,1.776,1.726,0.044,0.053,1764.355644092027
0.003945,197,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0198.tif,-0.002,1.776,1.728,0.042,0.055,1723.8155954547997
0.00395,197,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0198.tif,-0.002,1.776,1.707,0.045,0.055,1766.7255096609545
0.003955,197,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0198.tif,0.0,1.78,1.681,0.045,0.055,1766.7255096609545
0.00396,198,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0199.tif,0.0,1.783,1.709,0.047,0.053,1804.930518590878
0.003965,198,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0199.tif,0.0,1.797,1.66,0.044,0.053,1790.5322777500471
0.00397,198,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0199.tif,-0.002,1.8,1.664,0.046,0.057,1809.8941431267067
0.003975,198,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0199.tif,-0.002,1.802,1.741,0.045,0.056,1718.6003150712077
0.00398,199,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0200.tif,-0.002,1.802,1.688,0.046,0.055,1706.0055839469212
0.003985,199,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0200.tif,-0.001,1.8,1.677,0.047,0.058,1717.0945260567235
0.00399,199,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0200.tif,-0.001,1.797,1.693,0.045,0.055,1788.9341663195191
0.003995,199,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0200.tif,-0.001,1.788,1.675,0.045,0.055,1762.6897183188091
0.004,200,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0201.tif,0.001,1.779,1.665,0.046,0.053,1862.9440369708475
0.004005,200,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0201.tif,-0.002,1.77,1.674,0.043,0.053,1851.8550948610457
0.00401,200,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0201.tif,0.001,1.77,1.665,0.05,0.056,1909.2964942830108
0.004015,200,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0201.tif,0.001,1.775,1.696,0.046,0.057,1935.305057704428
0.00402,201,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0202.tif,0.0,1.776,1.728,0.046,0.053,1942.1876403284782
0.004025,201,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0202.tif,0.0,1.776,1.703,0.047,0.053,1832.003468711815
0.00403,201,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0202.tif,0.0,1.788,1.748,0.045,0.055,1877.0323168527386
0.004035,201,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0202.tif,-0.002,1.8,1.726,0.044,0.055,1816.1858290504777
0.00404,202,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0203.tif,0.001,1.802,1.707,0.045,0.053,1766.6757722382179
0.004045,202,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0203.tif,0.0,1.802,1.699,0.044,0.054,1827.3389520491369
0.00405,202,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0203.tif,-0.001,1.801,1.665,0.045,0.053,1857.707401350165
0.004055,202,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0203.tif,-0.001,1.801,1.685,0.047,0.054,1816.8849126949924
0.00406,203,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0204.tif,-0.002,1.801,1.712,0.044,0.053,1816.8849126949924
0.004065,203,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0204.tif,-0.001,1.788,1.684,0.043,0.053,1761.7275928226682
0.00407,203,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0204.tif,0.0,1.783,1.664,0.044,0.054,1701.0644130117494
0.004075,203,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0204.tif,0.0,1.776,1.67,0.043,0.054,1701.0644130117494
0.00408,204,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0205.tif,-0.001,1.775,1.661,0.045,0.055,1683.2155404011744
0.004085,204,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0205.tif,-0.001,1.779,1.705,0.044,0.053,1699.2153599057558
0.00409,204,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0205.tif,-0.002,1.781,1.71,0.042,0.053,1702.6590555702162
0.004095,204,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0205.tif,-0.001,1.79,1.766,0.044,0.053,1708.179412469072
0.0041,205,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0206.tif,0.0,1.804,1.766,0.044,0.055,1695.584681344786
0.004105,205,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0206.tif,-0.002,1.805,1.73,0.042,0.051,1686.1651714928562
0.00411,205,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0206.tif,-0.002,1.805,1.712,0.045,0.055,1673.5704403685697
0.004115,205,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0206.tif,0.001,1.802,1.716,0.043,0.055,1691.3441585453118
0.00412,206,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0207.tif,-0.002,1.8,1.709,0.045,0.055,1746.4869814573747
0.004125,206,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0207.tif,-0.002,1.798,1.685,0.045,0.055,1728.7132632806326
0.00413,206,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0207.tif,-0.002,1.787,1.702,0.047,0.054,1762.8642283671882
0.004135,206,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0207.tif,0.001,1.776,1.695,0.044,0.055,1759.4591399868925
0.00414,207,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0208.tif,0.0,1.773,1.7,0.045,0.055,1741.6854218101503
0.004145,207,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0208.tif,0.001,1.773,1.735,0.044,0.054,1693.616973123518
0.00415,207,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0208.tif,0.001,1.772,1.698,0.044,0.055,1794.8406541436423
0.004155,207,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0208.tif,-0.001,1.777,1.726,0.044,0.053,1773.6232403024399
0.00416,208,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0209.tif,-0.001,1.784,1.719,0.047,0.053,1831.1684963188502
0.004165,208,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0209.tif,0.001,1.8,1.695,0.043,0.054,1854.4625713944479
0.00417,208,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0209.tif,0.001,1.805,1.741,0.045,0.052,1804.2503111878673
0.004175,208,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0209.tif,0.0,1.809,1.699,0.042,0.051,1726.3207052433409
0.00418,209,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0210.tif,0.001,1.808,1.663,0.042,0.054,1744.1330307042476
0.004185,209,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0210.tif,0.0,1.808,1.672,0.042,0.051,1679.558012877243
0.00419,209,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0210.tif,-0.001,1.804,1.657,0.044,0.054,1686.6323871026736
0.004195,209,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0210.tif,0.001,1.797,1.672,0.042,0.052,1736.8446473092542
0.0042,210,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0211.tif,0.001,1.78,1.651,0.044,0.053,1782.0807844554467
0.004205,210,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0211.tif,-0.002,1.773,1.667,0.044,0.053,1839.6260404718566
0.00421,210,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0211.tif,0.0,1.77,1.647,0.044,0.051,1832.2871724860045
0.004215,210,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0211.tif,-0.002,1.77,1.66,0.045,0.052,1809.2575911708282
0.00422,211,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0212.tif,-0.004,1.773,1.692,0.044,0.055,1812.6782862535906
0.004225,211,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0212.tif,0.001,1.777,1.674,0.042,0.052,1758.516703828247
0.00423,211,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0212.tif,0.0,1.791,1.67,0.045,0.054,1734.9000830387872
0.004235,211,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0212.tif,-0.001,1.8,1.654,0.044,0.054,1783.1973480621841
0.00424,212,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0213.tif,-0.001,1.801,1.674,0.044,0.052,1799.1525551519298
0.004245,212,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0213.tif,0.001,1.804,1.752,0.044,0.052,1788.6574858437373
0.00425,212,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0213.tif,0.001,1.8,1.72,0.042,0.051,1797.582931122888
0.004255,212,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0213.tif,0.0,1.795,1.709,0.042,0.051,1797.582931122888
0.00426,213,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0214.tif,0.001,1.794,1.698,0.042,0.051,1749.2856660994917
0.004265,213,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0214.tif,0.001,1.781,1.693,0.044,0.052,1719.0338539660104
0.00427,213,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0214.tif,-0.001,1.77,1.706,0.044,0.055,1767.6536647032692
0.004275,213,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0214.tif,0.0,1.772,1.709,0.042,0.053,1796.0732138355356
0.00428,214,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0215.tif,0.001,1.775,1.685,0.045,0.052,1819.6898346249957
0.004285,214,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0215.tif,-0.001,1.776,1.707,0.045,0.053,1891.6037204378524
0.00429,214,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0215.tif,0.0,1.777,1.752,0.045,0.052,1909.4525930484274
0.004295,214,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0215.tif,0.0,1.793,1.772,0.045,0.052,1867.9071565365987
0.0043,215,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0216.tif,0.0,1.802,1.744,0.043,0.053,1816.1935323287344
0.004305,215,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0216.tif,-0.002,1.809,1.707,0.044,0.053,1755.170782068569
0.00431,215,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0216.tif,-0.002,1.807,1.674,0.044,0.055,1706.5509713313102
0.004315,215,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0216.tif,-0.001,1.804,1.663,0.043,0.053,1668.6762493349183
0.00432,216,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0217.tif,0.0,1.802,1.681,0.042,0.051,1686.605065057287
0.004325,216,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0217.tif,-0.001,1.804,1.692,0.04,0.052,1679.6473279994038
0.00433,216,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0217.tif,-0.001,1.788,1.7,0.044,0.052,1645.3776300627655
0.004335,216,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0217.tif,0.001,1.776,1.738,0.042,0.053,1622.0835549871676
0.00434,217,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0218.tif,0.001,1.775,1.717,0.041,0.053,1679.4355907318961
0.004345,217,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0218.tif,0.0,1.772,1.688,0.044,0.055,1661.5067750095272
0.00435,217,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0218.tif,-0.002,1.779,1.667,0.044,0.053,1682.8331418638572
0.004355,217,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0218.tif,0.001,1.779,1.657,0.044,0.053,1717.1028398004958
0.00436,218,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0219.tif,0.002,1.784,1.639,0.044,0.054,1717.1028398004958
0.004365,218,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0219.tif,0.0,1.8,1.647,0.043,0.053,1735.0316555228644
0.00437,218,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0219.tif,-0.001,1.808,1.702,0.044,0.055,1735.0316555228642
0.004375,218,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0219.tif,0.001,1.811,1.705,0.044,0.052,1772.3766499342814
0.00438,219,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0220.tif,0.001,1.812,1.668,0.044,0.053,1798.6210979349914
0.004385,219,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0220.tif,0.0,1.804,1.67,0.045,0.053,2087.0378400857217
0.00439,219,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0220.tif,0.0,1.802,1.741,0.046,0.055,2049.6317106150163
0.004395,219,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0220.tif,0.0,1.794,1.856,0.052,0.053,2067.560526337385
0.0044,220,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0221.tif,-0.001,1.779,1.822,0.043,0.053,2015.846902129521
0.004405,220,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0221.tif,-0.001,1.776,1.773,0.044,0.052,2009.0797678771476
0.00441,220,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0221.tif,0.001,1.765,1.781,0.044,0.055,1720.6630257264173
0.004415,220,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0221.tif,0.0,1.77,1.77,0.044,0.053,1709.7718901737258
0.00442,221,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0222.tif,0.0,1.773,1.744,0.044,0.055,1698.6102087037302
0.004425,221,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0222.tif,-0.001,1.777,1.688,0.044,0.055,1698.6102087037302
0.00443,221,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0222.tif,-0.001,1.788,1.703,0.046,0.055,1698.6102087037302
0.004435,221,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0222.tif,0.0,1.798,1.74,0.044,0.055,1728.978658004759
0.00444,222,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0223.tif,-0.002,1.801,1.773,0.044,0.053,1728.978658004759
0.004445,222,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0223.tif,-0.001,1.802,1.717,0.044,0.053,1728.978658004759
0.00445,222,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0223.tif,-0.001,1.8,1.692,0.044,0.055,1759.3471073057874
0.004455,222,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0223.tif,0.0,1.797,1.672,0.046,0.055,1766.1142415581605
0.00446,223,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0224.tif,-0.002,1.794,1.675,0.044,0.053,1753.519510433874
0.004465,223,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0224.tif,0.001,1.781,1.692,0.046,0.055,1851.601267532123
0.00447,223,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0224.tif,0.0,1.773,1.7,0.045,0.055,1866.179308186586
0.004475,223,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0224.tif,-0.001,1.768,1.696,0.046,0.052,1872.946442438959
0.00448,224,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0225.tif,0.001,1.773,1.693,0.045,0.053,1866.1793081865858
0.004485,224,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0225.tif,-0.002,1.776,1.671,0.046,0.055,1859.2967255625354
0.00449,224,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0225.tif,0.0,1.781,1.664,0.044,0.053,1795.0041128480766
0.004495,224,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0225.tif,-0.002,1.794,1.695,0.043,0.053,1795.0041128480766
0.0045,225,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0226.tif,-0.002,1.804,1.707,0.045,0.054,1788.2369785957035
0.004505,225,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0226.tif,-0.002,1.809,1.71,0.045,0.053,1772.2371590911218
0.00451,225,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0226.tif,0.0,1.809,1.693,0.044,0.053,1775.7146533348773
0.004515,225,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0226.tif,0.0,1.809,1.735,0.044,0.054,1836.7826798679484
0.00452,226,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0227.tif,-0.002,1.8,1.689,0.044,0.054,1853.5992678818743
0.004525,226,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0227.tif,-0.002,1.802,1.756,0.045,0.051,1816.2730815229631
0.00453,226,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0227.tif,0.001,1.787,1.73,0.044,0.051,1870.4346639483065
0.004535,226,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0227.tif,-0.001,1.777,1.692,0.042,0.053,1924.5962463736498
0.00454,227,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0228.tif,-0.002,1.772,1.667,0.044,0.051,1840.6302110094796
0.004545,227,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0228.tif,-0.001,1.776,1.66,0.044,0.051,1802.4684480887177
0.00455,227,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0228.tif,-0.002,1.775,1.667,0.043,0.053,1830.5348520006999
0.004555,227,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0228.tif,-0.002,1.78,1.681,0.044,0.053,1785.2987148545078
0.00456,228,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0229.tif,0.001,1.787,1.671,0.046,0.056,1720.4778549570551
0.004565,228,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0229.tif,-0.002,1.798,1.699,0.042,0.051,1750.8045959653439
0.00457,228,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0229.tif,-0.001,1.804,1.77,0.041,0.051,1731.3272822170068
0.004575,228,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0229.tif,0.0,1.808,1.702,0.042,0.05,1740.587064663936
0.00458,229,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0230.tif,0.0,1.804,1.681,0.043,0.053,2191.071754418478
0.004585,229,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0230.tif,-0.002,1.801,1.665,0.044,0.053,2235.659667117538
0.00459,229,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0230.tif,0.0,1.797,1.675,0.064,0.052,2224.8102398575857
0.004595,229,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0230.tif,0.0,1.788,1.651,0.044,0.052,2194.0752933993417
0.0046,230,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0231.tif,-0.001,1.775,1.714,0.044,0.053,2156.7491070404303
0.004605,230,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0231.tif,0.001,1.768,1.681,0.042,0.054,1713.3387915113185
0.00461,230,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0231.tif,-0.001,1.766,1.675,0.042,0.053,1695.4099757889503
0.004615,230,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0231.tif,0.0,1.769,1.667,0.044,0.053,1655.400762072694
0.00462,231,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0232.tif,-0.002,1.776,1.674,0.044,0.053,1668.2868359203635
0.004625,231,077_AlSiMg_200W_500mms_M0_G13_Test_StepoverAlt0232.tif,0.0,1.781,1.692,0.045,0.057,1705.613022279275
